Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI,MACD,MACD_Signal
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,,,,,
Date,,,,,,,,,,
2014-06-03,13.662667274475098,13.866666793823242,13.505999565124512,13.565999984741211,57912000,13.225166749954223,13.67806676864624,71.64617692410835,0.06378532169803108,-0.04267475128933843
2014-06-04,13.599332809448242,13.750666618347168,13.359999656677246,13.623332977294922,51411000,13.214200019836426,13.65649341583252,69.30404401164236,0.05827281946066165,-0.022485237139338417
2014-06-05,13.793333053588867,13.946666717529297,13.603333473205566,13.631333351135254,60819000,13.23270001411438,13.638440074920654,75.7814328548449,0.0687656326880628,-0.004235063173858175
2014-06-06,13.878000259399414,14.053999900817871,13.812000274658203,13.983332633972168,46107000,13.331300020217896,13.632053413391112,74.56370719100923,0.08295692291449797,0.013203334043813053
2014-06-09,13.687333106994629,13.999333381652832,13.613332748413086,13.863332748413086,42085500,13.40813331604004,13.629373416900634,64.34346113856803,0.07792016181272565,0.026146699597595573
2014-06-10,13.486666679382324,13.79800033569336,13.436667442321777,13.628666877746582,52720500,13.46690001487732,13.61594675064087,60.18624104422215,0.05707842413927011,0.03233304450593048
2014-06-11,13.631333351135254,13.666666984558105,13.283332824707031,13.433333396911621,59662500,13.514600038528442,13.610640087127685,57.7516789049312,0.05163932229404189,0.036194300063552766
2014-06-12,13.567999839782715,13.991999626159668,13.513999938964844,13.673333168029785,89905500,13.557600021362305,13.592706737518311,47.562725760182126,0.04173718948923977,0.037302877948690166
2014-06-13,13.761333465576172,13.78600025177002,13.438667297363281,13.652000427246094,53164500,13.617033338546753,13.560880069732667,48.4496272512362,0.048926096164281674,0.03962752159180847
2014-06-16,14.973999977111816,15.03266716003418,13.750666618347168,13.784000396728516,198696000,13.727199983596801,13.559826736450196,65.42186512636394,0.150737797799545,0.06184957683335578
2014-06-17,15.444666862487793,15.702667236328125,14.856666564941406,14.940667152404785,199573500,13.845799970626832,13.585746726989747,72.29967055102469,0.26633306716998995,0.10274627490068262
2014-06-18,15.141332626342773,15.447333335876465,15.074666976928711,15.433333396911621,104103000,13.951866579055785,13.611880035400391,66.04560062507292,0.3296664238541265,0.1481303046913714
2014-06-19,15.185999870300293,15.687333106994629,15.133333206176758,15.2586669921875,131896500,14.04633321762085,13.628320026397706,69.70470677087235,0.37909289172743676,0.19432282209858448
2014-06-20,15.305999755859375,15.419333457946777,15.079999923706055,15.23466682434082,73558500,14.12869987487793,13.645200023651123,75.12614793829603,0.4230698258981054,0.24007222285848867
2014-06-23,15.814666748046875,15.932666778564453,15.214667320251465,15.300666809082031,116866500,14.228433227539062,13.689240016937255,78.35554703303669,0.49328080417329545,0.29071393912145005
2014-06-24,15.5,16.125333786010742,15.442000389099121,15.9313325881958,121138500,14.298233222961425,13.727533359527587,73.48820589165646,0.5175663507934427,0.3360844214558486
2014-06-25,15.792667388916016,15.83666706085205,15.349332809448242,15.536666870117188,87024000,14.38706660270691,13.779266700744628,74.11934002791531,0.5540419827222607,0.37967593370913105
2014-06-26,15.706666946411133,16.02666664123535,15.61400032043457,15.811332702636719,76821000,14.471599960327149,13.834853382110596,72.05336522979252,0.5694454541165594,0.41762983779061674
2014-06-27,15.937333106994629,16.0,15.633333206176758,15.645999908447266,84525000,14.575899982452393,13.888120040893554,76.87528107857625,0.5934250134137216,0.45278887291523773
2014-06-30,16.003999710083008,16.299333572387695,15.933333396911621,15.970000267028809,72429000,14.693766641616822,13.944040031433106,81.06282360356361,0.6107678727856296,0.48438467288931614
2014-07-01,15.981332778930664,16.229333877563477,15.91333293914795,16.163999557495117,65041500,14.8096999168396,13.99116003036499,79.89818746212909,0.6155870772410879,0.5106251537596705
2014-07-02,15.295332908630371,16.155332565307617,15.137999534606934,16.04400062561035,120411000,14.894499921798706,14.005546684265136,68.97055188507318,0.5576239335028514,0.5200249097083067
2014-07-03,15.283332824707031,15.460000038146973,14.933333396911621,15.419333457946777,77500500,14.968999910354615,14.033893337249756,67.40885812659616,0.5048992536969248,0.5169997785060304
2014-07-07,14.843999862670898,15.3186674118042,14.69333267211914,15.166666984558105,88405500,15.017299890518188,14.053626670837403,48.19344043210588,0.4227904021344475,0.49815790323171383
2014-07-08,14.604666709899902,14.730667114257812,14.284667015075684,14.576666831970215,117543000,15.063166570663451,14.0792533493042,37.52475774798538,0.3345498777304403,0.46543629813145915
2014-07-09,14.870667457580566,14.947999954223633,14.61400032043457,14.751333236694336,61731000,15.132366609573364,14.111986694335938,45.93514693670492,0.2828224623829616,0.42891353098175966
2014-07-10,14.630666732788086,14.814666748046875,14.402667045593262,14.478667259216309,72958500,15.182333278656007,14.128706684112549,42.12219380321293,0.21992688014855233,0.3871162008151182
2014-07-11,14.541999816894531,14.773332595825195,14.506667137145996,14.707332611083984,49534500,15.231033277511596,14.142360019683839,39.064893852845245,0.16107028106001486,0.3419070168640976
2014-07-14,15.113332748413086,15.252667427062988,14.363332748413086,14.666000366210938,108048000,15.298633241653443,14.167653331756592,40.138727902040856,0.15869841840739873,0.3052652971727578
2014-07-15,14.638667106628418,15.176667213439941,14.539999961853027,15.11533260345459,85777500,15.281866598129273,14.179213333129884,38.41048487248458,0.11716652703113262,0.2676455431444328
2014-07-16,14.477333068847656,14.986666679382324,14.454667091369629,14.788000106811523,60667500,15.233499908447266,14.17994665145874,31.653327288844622,0.07042211308680457,0.22820085713290716
2014-07-17,14.359999656677246,14.703332901000977,14.239999771118164,14.410667419433594,69741000,15.19443325996399,14.190773296356202,31.379048335408513,0.023636535229799804,0.1872879927522857
2014-07-18,14.668000221252441,14.747332572937012,14.395333290100098,14.396666526794434,63805500,15.168533277511596,14.215666637420654,32.81589633391535,0.011281651345210975,0.15208672447087077
2014-07-21,14.702667236328125,14.880666732788086,14.447999954223633,14.483332633972168,57333000,15.138366651535033,14.271599979400635,32.22871607225278,0.004238793078762626,0.12251713819244914
2014-07-22,14.638667106628418,14.886667251586914,14.607333183288574,14.812666893005371,40950000,15.07956666946411,14.321359977722167,31.86894418560685,-0.006432844605511079,0.0967271416328571
2014-07-23,14.832667350769043,14.983332633972168,14.628666877746582,14.667332649230957,46249500,15.046200037002563,14.371786670684815,42.79487202335867,0.0007552974206550545,0.0775327727904167
2014-07-24,14.902667045593262,15.006667137145996,14.720000267028809,14.883333206176758,48682500,15.001700019836425,14.416293354034424,44.177050731929626,0.011962446487867595,0.06441870752990689
2014-07-25,14.904666900634766,15.131333351135254,14.783332824707031,14.847999572753906,46306500,14.961600017547607,14.46022668838501,51.071350379100465,0.02076618480323411,0.05568820298457233
2014-07-28,14.98799991607666,15.466667175292969,14.760000228881836,14.949999809265137,97714500,14.91413335800171,14.508533344268798,57.16420964377327,0.034074696854190734,0.05136550175849602
2014-07-29,15.000666618347168,15.220000267028809,14.990667343139648,15.107333183288574,50736000,14.863966703414917,14.553133335113525,52.683714146662616,0.045123727310517836,0.050117146868900384
2014-07-30,15.261333465576172,15.30666732788086,14.736000061035156,14.79466724395752,73917000,14.827966737747193,14.596906661987305,62.909388198750484,0.07406008112436169,0.05490573371999265
2014-07-31,14.886667251586914,15.426667213439941,14.766667366027832,15.284000396728516,116236500,14.807533454895019,14.63423999786377,56.31567579356176,0.0659991209608588,0.057124411168165884
2014-08-01,15.5513334274292,15.833333015441895,15.066666603088379,15.072667121887207,178437000,14.820933485031128,14.679333324432372,57.76046684764628,0.11195323034768911,0.06809017500407054
2014-08-04,15.90133285522461,16.03333282470703,15.5513334274292,15.625332832336426,89395500,14.873800134658813,14.72418664932251,73.40581588122299,0.17460152418888342,0.08939244484103312
2014-08-05,15.899333000183105,16.19933319091797,15.712667465209961,15.83133316040039,80829000,14.938533449172974,14.765773315429687,78.01419239202114,0.2215356517342144,0.11582108621966938
2014-08-06,16.595333099365234,16.761333465576172,15.905332565307617,15.926667213439941,138739500,15.024766731262208,14.815599975585938,85.86097383127182,0.3113041567060897,0.15491770031695345
2014-08-07,16.826000213623047,17.112667083740234,16.607999801635742,16.674667358398438,112183500,15.134533405303955,14.87179998397827,85.50121730006329,0.3964887761923013,0.20323191549202305
2014-08-08,16.54199981689453,16.784000396728516,16.433332443237305,16.743999481201172,76351500,15.234533405303955,14.922319984436035,77.96472351363641,0.43605516976934133,0.2497965663474867
2014-08-11,17.288000106811523,17.582666397094727,17.0,17.031999588012695,121519500,15.343266773223878,14.991053333282471,83.36131829967012,0.5215951859296961,0.3041562902639286
2014-08-12,17.33066749572754,17.35333251953125,16.972000122070312,17.205333709716797,95734500,15.477866792678833,15.064733352661133,82.70204633818751,0.586073278778775,0.3605396879668979
2014-08-13,17.354000091552734,17.709333419799805,17.30733299255371,17.46733283996582,103989000,15.621700143814087,15.138560009002685,82.48807422381657,0.6317726950223275,0.41478628937798384
2014-08-14,17.42533302307129,17.53333282470703,17.100000381469727,17.499332427978516,61899000,15.774966812133789,15.215080013275147,82.80409608432448,0.6660677684394418,0.46504258519027547
2014-08-15,17.46733283996582,17.472667694091797,17.233333587646484,17.43199920654297,58018500,15.914933443069458,15.288560009002685,82.61708629767442,0.6886970248183459,0.5097734731158896
2014-08-18,17.32933235168457,17.817333221435547,17.316667556762695,17.549999237060547,87738000,16.04626669883728,15.357586650848388,79.65697842621375,0.6875695140862952,0.5453326813099707
2014-08-19,17.117332458496094,17.288667678833008,16.774667739868164,17.257999420166016,80022000,16.170199966430665,15.426186637878418,73.93396624130095,0.6619389143229455,0.5686539279125656
2014-08-20,17.047332763671875,17.249332427978516,16.866666793823242,16.97800064086914,45418500,16.280933237075807,15.49739995956421,80.23883859215655,0.628730475441774,0.5806692374184074
2014-08-21,16.95599937438965,17.253332138061523,16.884000778198242,17.101333618164062,43734000,16.383599853515626,15.563893280029298,73.41630236159985,0.5882615936925113,0.5821877086732282
2014-08-22,17.118667602539062,17.1299991607666,16.840667724609375,16.96933364868164,42501000,16.49429988861084,15.634906635284423,71.64533788600548,0.5628277519043792,0.5783157173194584
2014-08-25,17.503332138061523,17.57866668701172,17.21266746520996,17.21266746520996,64771500,16.620066499710084,15.70974660873413,75.10432553567308,0.5671724513211167,0.5760870641197902
2014-08-26,17.44933319091797,17.700000762939453,17.444000244140625,17.665332794189453,57270000,16.742499828338623,15.759253273010254,66.72761317819496,0.5598053060627102,0.5728307125083741
2014-08-27,17.549999237060547,17.615999221801758,17.3526668548584,17.566667556762695,44776500,16.856933116912842,15.801359920501708,64.94220476879546,0.5556841183751864,0.5694013936817366
2014-08-28,17.590667724609375,17.631999969482422,17.44266700744629,17.459333419799805,42673500,16.992133140563965,15.850346622467042,74.05938046452033,0.5493668949102215,0.5653944939274336
2014-08-29,17.979999542236328,18.133333206176758,17.833999633789062,17.913333892822266,96706500,17.113566446304322,15.906226615905762,68.98318440436961,0.5692147207251743,0.5661585392869818
2014-09-02,18.941333770751953,18.992666244506836,18.286666870117188,18.366666793823242,147786000,17.265566492080687,15.978933296203614,79.37744869183933,0.6549658649264565,0.5839200044148768
2014-09-03,18.746000289916992,19.200000762939453,18.67333221435547,19.17799949645996,101584500,17.407899856567383,16.037559967041016,73.89017464032604,0.6991036533374739,0.6069567341993962
2014-09-04,19.069332122802734,19.42799949645996,18.69333267211914,18.93400001525879,125125500,17.53159980773926,16.10894660949707,75.96883483123386,0.7515104012590719,0.6358674676113314
2014-09-05,18.492666244506836,18.860000610351562,18.167333602905273,18.836666107177734,167548500,17.61493310928345,16.162946586608886,63.855868246433765,0.7380037616041335,0.6562947264098918
2014-09-08,18.80733299255371,18.992000579833984,18.501333236694336,18.507999420166016,82524000,17.728199768066407,16.224959907531737,69.06279397467537,0.7441129581676371,0.6738583727614409
2014-09-09,18.565332412719727,19.03266716003418,18.46666717529297,18.865999221801758,68382000,17.792066383361817,16.27751989364624,68.53243577218625,0.721114556421032,0.6833096094933592
2014-09-10,18.739999771118164,18.76066780090332,18.243999481201172,18.633333206176758,56719500,17.862532997131346,16.332239894866944,71.09856768102979,0.7088116143388525,0.6884100104624579
2014-09-11,18.687332153320312,18.986000061035156,18.575332641601562,18.69733238220215,56491500,17.929199600219725,16.386359882354736,71.79056673617175,0.6868935265089533,0.688106713671757
2014-09-12,18.613332748413086,18.826000213623047,18.46666717529297,18.700000762939453,49869000,17.988599586486817,16.45271987915039,69.24132742532778,0.6559903025868437,0.6816834314547744
2014-09-15,16.923999786376953,18.293333053588867,16.608667373657227,18.291332244873047,246831000,17.961432933807373,16.48553321838379,44.41732788551494,0.4895410982394388,0.6432549648117073
2014-09-16,17.382667541503906,17.497333526611328,16.827999114990234,17.010000228881836,124501500,17.96409969329834,16.53630657196045,49.40406162894822,0.3901422422709473,0.5926324203035553
2014-09-17,17.42533302307129,17.64666748046875,17.299999237060547,17.493999481201172,77665500,17.979499721527098,16.592719898223876,48.87390514966874,0.3112230944745633,0.536350555137757
2014-09-18,17.58799934387207,17.706666946411133,17.488000869750977,17.55733299255371,55389000,18.006533050537108,16.64706653594971,49.976416613088496,0.2588213821113641,0.48084472053247845
2014-09-19,17.288000106811523,17.428667068481445,17.01799964904785,17.19933319091797,102163500,18.023133087158204,16.700213203430177,43.78592336690948,0.19088481497170662,0.4228527394203241
2014-09-22,16.66866683959961,17.06800079345703,16.31399917602539,17.0,123211500,18.00063304901123,16.742746543884277,28.25614395706748,0.08607733148103236,0.3554976578324658
2014-09-23,16.694000244140625,16.920000076293945,16.333332061767578,16.347999572753906,84880500,17.960166454315186,16.774359893798827,29.707269393115055,0.005003166356498667,0.2853987595372724
2014-09-24,16.80933380126953,16.856000900268555,16.46933364868164,16.7413330078125,56242500,17.928166484832765,16.81777322769165,26.691434398689395,-0.04937309710521731,0.21844438820877446
2014-09-25,16.463333129882812,16.997333526611328,16.406667709350586,16.834667205810547,72513000,17.873833179473877,16.857493228912354,28.024841241351552,-0.1190141195051595,0.15095268666598768
2014-09-26,16.440000534057617,16.648666381835938,16.404666900634766,16.549999237060547,56931000,17.816299819946288,16.899093246459962,22.638322450365294,-0.1740811775252986,0.08594591382773042
2014-09-29,16.35066795349121,16.576000213623047,16.091999053955078,16.266666412353516,72790500,17.734833240509033,16.932746601104736,23.466473006743968,-0.22236729861161209,0.024283271339861925
2014-09-30,16.178667068481445,16.510000228881836,16.007999420166016,16.461332321166992,63574500,17.596699905395507,16.962266597747803,19.293479006507724,-0.2713850732115084,-0.03485039757041214
2014-10-01,16.016000747680664,16.17733383178711,15.710000038146973,16.14666748046875,89125500,17.460199928283693,16.98981327056885,18.797701377845485,-0.3196728359025265,-0.09181488523683502
2014-10-02,16.761333465576172,16.8526668548584,16.357332229614258,16.68000030517578,134973000,17.344799995422363,17.02838659286499,31.30048342373857,-0.2944053922995238,-0.1323329866493728
2014-10-03,17.013999938964844,17.100000381469727,16.735332489013672,16.87066650390625,81094500,17.270866680145264,17.07061325073242,51.280109123700655,-0.25109818484964563,-0.15608602628942736
2014-10-06,17.374666213989258,17.499332427978516,17.18666648864746,17.275333404541016,115699500,17.19923334121704,17.12001323699951,49.882930123655925,-0.185535419924296,-0.1619759050164011
2014-10-07,17.30466651916504,17.430667877197266,17.048667907714844,17.235332489013672,67282500,17.136200046539308,17.16634656906128,48.2485011040999,-0.13763823878728587,-0.15710837177057807
2014-10-08,17.28533363342285,17.525333404541016,16.842666625976562,17.34000015258789,75826500,17.06346673965454,17.212039909362794,45.41600417829873,-0.10008565483558485,-0.14570382838357943
2014-10-09,17.134000778198242,17.702667236328125,16.959999084472656,17.483333587646484,110419500,16.985800170898436,17.249493255615235,47.55763190118724,-0.08159567403852108,-0.13288219751456776
2014-10-10,15.793999671936035,16.392667770385742,15.680000305175781,16.30933380126953,193324500,16.844833517074584,17.267639904022218,38.70911191798661,-0.17307403175930247,-0.14092056436351472
2014-10-13,14.97266674041748,15.93066692352295,14.733332633972168,15.904666900634766,169030500,16.747266864776613,17.256066570281984,31.5676667519718,-0.30829219223992155,-0.1743948899387961
2014-10-14,15.137332916259766,15.498000144958496,14.866666793823242,15.216667175292969,106579500,16.635000133514403,17.240786571502685,32.283112073498984,-0.39758328181151015,-0.21903256831333892
2014-10-15,15.313332557678223,15.399333000183105,14.48799991607666,14.666666984558105,137209500,16.52940011024475,17.229066562652587,37.35891692816554,-0.4489699671255387,-0.2650200480757789
2014-10-16,15.09000015258789,15.32800006866455,14.606666564941406,14.64799976348877,80989500,16.40450015068054,17.19895990371704,35.78546849839758,-0.5019294142348976,-0.31240192130760264
2014-10-17,15.165332794189453,15.65133285522461,15.103333473205566,15.558667182922363,158241000,16.29836678504944,17.16574655532837,37.48237037263825,-0.5316924237314495,-0.35626002179237204
2014-10-20,15.364666938781738,15.493332862854004,15.034000396728516,15.114666938781738,52416000,16.233166790008546,17.142199897766112,41.453162878768914,-0.5330505487116266,-0.39161812717622296
2014-10-21,15.689332962036133,15.692667007446289,15.386667251586914,15.618000030517578,61954500,16.18293342590332,17.110226554870607,46.68289954415725,-0.5021406727104285,-0.4137226362830641
2014-10-22,15.40666675567627,15.826000213623047,15.370667457580566,15.545999526977539,61749000,16.112800073623657,17.07174654006958,34.817679102137376,-0.494750003727253,-0.4299281097719019
2014-10-23,15.685999870300293,15.751999855041504,15.466667175292969,15.644000053405762,52386000,16.073933410644532,17.03838653564453,35.204977470274684,-0.4610384333718258,-0.4361501744918867
2014-10-24,15.682666778564453,15.853333473205566,15.41333293914795,15.751333236694336,51949500,16.036066722869872,17.003533210754394,29.51903279235816,-0.4296381227945396,-0.4348477641524173
2014-10-27,14.777999877929688,15.640666961669922,14.687333106994629,15.616666793823242,143299500,15.957433319091797,16.949746551513673,24.556911844865468,-0.4723077390846875,-0.44233975913887136
2014-10-28,16.184667587280273,16.30666732788086,15.216667175292969,15.30666732788086,157744500,15.957733345031738,16.926853256225584,41.33697389019361,-0.3881431170380658,-0.4315004307187103
2014-10-29,15.873332977294922,16.100000381469727,15.709333419799805,16.075332641601562,74437500,15.950599956512452,16.901973266601562,40.321416260532615,-0.3426146997976556,-0.41372328453449936
2014-10-30,15.910667419433594,16.03333282470703,15.670666694641113,15.87600040435791,48426000,15.908066654205323,16.8792399597168,51.11965207911067,-0.300061600309947,-0.3909909476895889
2014-10-31,16.113332748413086,16.20800018310547,15.916666984558105,16.167333602905273,56629500,15.863033294677734,16.862386627197267,62.42194966268629,-0.24713573714246628,-0.3622199055801644
2014-11-03,16.172666549682617,16.503999710083008,16.08799934387207,16.200000762939453,63057000,15.802933311462402,16.843466606140137,61.539607883820956,-0.1981200626263,-0.3293999369893916
2014-11-04,15.928667068481445,16.156667709350586,15.768667221069336,16.03266716003418,55239000,15.734133338928222,16.811973304748534,56.75597852662132,-0.17692403621941288,-0.29890475683539586
2014-11-05,15.39799976348877,16.090667724609375,15.368666648864746,16.066667556762695,135688500,15.639766645431518,16.77094663619995,53.167850225572295,-0.2006336690770283,-0.27925053928372234
2014-11-06,16.08133316040039,16.445999145507812,15.233332633972168,15.63266658782959,230320500,15.587133264541626,16.74157331466675,58.37396386477871,-0.16241224242748586,-0.25588287991247505
2014-11-07,16.01333236694336,16.189332962036133,15.813332557678223,16.145999908447266,77415000,15.598099899291991,16.710026607513427,56.07591944760519,-0.13604039319233863,-0.23191438256844776
2014-11-10,16.1286678314209,16.191999435424805,15.786666870117188,15.940667152404785,68658000,15.655899953842162,16.67299997329712,54.28312533633629,-0.1046278202071349,-0.2064570700961852
2014-11-11,16.738666534423828,16.788000106811523,16.133333206176758,16.170000076293945,119232000,15.735966634750366,16.628946628570556,62.20673357181,-0.030163624948325918,-0.17119838106661334
2014-11-12,16.606666564941406,16.82266616821289,16.371999740600586,16.648000717163086,88062000,15.800633335113526,16.586159954071046,58.671348206113485,0.017991101691155365,-0.1333604845150596
2014-11-13,16.780000686645508,17.049999237060547,16.683332443237305,16.70800018310547,93540000,15.885133361816406,16.5403733253479,60.014597538923866,0.06934136045698835,-0.09282011552065002
2014-11-14,17.245332717895508,17.25666618347168,16.566667556762695,16.666667938232422,91516500,15.989133358001709,16.515426654815673,74.48072794603007,0.14590333365863017,-0.04507542568479398
2014-11-17,16.93199920654297,17.266666412353516,16.801332473754883,17.166000366210938,60385500,16.067499971389772,16.47791997909546,59.46947616106014,0.17922980368127028,-0.0002143798115811258
2014-11-18,17.18000030517578,17.332666397094727,17.034000396728516,17.05733299255371,67095000,16.142033338546753,16.45021333694458,66.82691953427846,0.22308134443118277,0.04444476503697166
2014-11-19,16.516000747680664,16.79199981689453,16.373332977294922,16.707332611083984,118777500,16.197500038146973,16.40573335647583,56.71200284241114,0.20192710146433868,0.07594123232244507
2014-11-20,16.58066749572754,16.728666305541992,16.399999618530273,16.530000686645508,53808000,16.242233419418334,16.363600063323975,55.34544529524107,0.18821070181639854,0.09839512622123577
2014-11-21,16.185333251953125,16.851999282836914,16.14466667175293,16.81399917602539,112276500,16.26736674308777,16.315040073394776,50.134542139384116,0.14378274872200336,0.10747265072138928
2014-11-24,16.447999954223633,16.50666618347168,16.042667388916016,16.34666633605957,71845500,16.350866746902465,16.30552007675171,55.49441901180368,0.12828944264715147,0.11163600910654173
2014-11-25,16.53933334350586,16.648000717163086,16.4060001373291,16.489999771118164,47397000,16.368600034713744,16.288653392791748,63.31259056098925,0.12197467899680703,0.1137037430845948
2014-11-26,16.562667846679688,16.600000381469727,16.440000534057617,16.555999755859375,29718000,16.403066778182982,16.271400089263917,56.63604043293959,0.1174986316151454,0.11446272079070492
2014-11-28,16.301332473754883,16.445999145507812,16.167999267578125,16.356666564941406,31795500,16.422600030899048,16.245666751861574,53.769629560466605,0.09180547492479718,0.10993127161752338
2014-12-01,15.442667007446289,16.1646671295166,15.267333030700684,16.077333450317383,129291000,16.38906674385071,16.208760089874268,42.48355905240623,0.0021317625425005815,0.08837136980251882
2014-12-02,15.428667068481445,15.658666610717773,15.199999809265137,15.637999534606934,88305000,16.35186676979065,16.183960094451905,33.49019027156859,-0.06926651736153744,0.056843792369707574
2014-12-03,15.286666870117188,15.314666748046875,15.033332824707031,15.083333015441895,79615500,16.319766759872437,16.155813426971434,33.40598579560441,-0.13574362977852772,0.01832630794006052
2014-12-04,15.218667030334473,15.393333435058594,15.187333106994629,15.239999771118164,57834000,16.310800123214722,16.124000091552734,29.83816364616638,-0.19170439020438046,-0.02367983168882768
2014-12-05,14.913999557495117,15.292667388916016,14.817333221435547,15.244667053222656,90954000,16.252433443069457,16.09301342010498,18.591743284287773,-0.2576675833547881,-0.07047738202201977
2014-12-08,14.290666580200195,14.990667343139648,14.156000137329102,14.769332885742188,138384000,16.1663001537323,16.050026741027832,17.158530957308102,-0.3561363330619134,-0.1276091722299985
2014-12-09,14.459333419799805,14.51533317565918,13.618000030517578,13.956000328063965,141472500,16.082833433151244,16.012200050354004,15.491316054955973,-0.41577077559303355,-0.18524149290260553
2014-12-10,13.989333152770996,14.451333045959473,13.846667289733887,14.275333404541016,109711500,15.945366764068604,15.968413372039794,16.29315734311909,-0.49524768747477843,-0.24724273181704012
2014-12-11,13.925333023071289,14.362000465393066,13.881999969482422,14.035332679748535,100416000,15.811300086975098,15.926600017547607,14.570383837808023,-0.556977498441082,-0.3091896851418485
2014-12-12,13.800000190734863,14.112000465393066,13.633333206176758,13.654666900634766,107607000,15.662300062179565,15.867373352050782,15.701716639913158,-0.6089920492313645,-0.36915015795975176
2014-12-15,13.602666854858398,13.986666679382324,13.511333465576172,13.952667236328125,78274500,15.48016676902771,15.799146690368651,8.304059765036286,-0.6585458004420293,-0.4270292864562073
2014-12-16,13.187333106994629,13.578666687011719,13.024666786193848,13.392666816711426,126391500,15.292933464050293,15.71540002822876,5.139218217411539,-0.7229972059159628,-0.4862228703481584
2014-12-17,13.721332550048828,13.776666641235352,12.84333324432373,12.870667457580566,110517000,15.120000076293945,15.643733348846435,16.546297132195846,-0.7226557907482984,-0.5335094544281864
2014-12-18,14.550666809082031,14.562666893005371,14.119999885559082,14.158666610717773,112249500,15.021733379364013,15.58904001235962,31.819451311110697,-0.6479951879362442,-0.556406601129798
2014-12-19,14.619333267211914,14.69333267211914,14.300000190734863,14.679332733154297,103657500,14.923666667938232,15.538746662139893,39.77140731297554,-0.5766381869314117,-0.5604529182901208
2014-12-22,14.84000015258789,14.937333106994629,14.550666809082031,14.666666984558105,71991000,14.85640001296997,15.51966667175293,43.04395705446805,-0.4965572729297545,-0.5476737892180475
2014-12-23,14.731332778930664,14.954667091369629,14.63466739654541,14.920666694641113,67585500,14.770566654205322,15.514839992523193,43.385733147596376,-0.436825666149776,-0.5255041646043933
2014-12-24,14.817333221435547,14.833333015441895,14.616666793823242,14.65133285522461,19983000,14.684466648101807,15.50843999862671,45.24035134825176,-0.3781888943001164,-0.49604111054353794
2014-12-26,15.187999725341797,15.233332633972168,14.766667366027832,14.767333030700684,49905000,14.615733242034912,15.505933341979981,53.199440356846004,-0.29836972066697776,-0.45650683256822594
2014-12-29,15.047332763671875,15.194000244140625,14.934666633605957,15.126667022705078,42037500,14.553033256530762,15.50507999420166,59.95787536409119,-0.24365440241904857,-0.4139363465383905
2014-12-30,14.815333366394043,15.043333053588867,14.760000228881836,14.932666778564453,43548000,14.52166657447815,15.498080005645752,54.60821306860897,-0.2165166616666916,-0.37445240956405074
2014-12-31,14.827333450317383,15.045332908630371,14.816666603088379,14.87266731262207,34462500,14.491599893569946,15.487333335876464,62.3066380247016,-0.19183020097319137,-0.33792796784587886
2015-01-02,14.620667457580566,14.883333206176758,14.21733283996582,14.857999801635742,71466000,14.458299922943116,15.465960025787354,59.800803785518475,-0.18678903374249423,-0.30770018102520197
2015-01-05,14.005999565124512,14.433333396911621,13.810667037963867,14.303333282470703,80527500,14.397666549682617,15.43794668197632,52.551601156126715,-0.22974408748995323,-0.29210896231815225
2015-01-06,14.085332870483398,14.279999732971191,13.61400032043457,14.003999710083008,93928500,14.356233215332031,15.405933341979981,56.15854575614344,-0.25445158287611314,-0.28457748642974445
2015-01-07,14.063332557678223,14.3186674118042,13.985333442687988,14.223333358764648,44526000,14.344866514205933,15.373546657562256,62.424342270778794,-0.27266458475142663,-0.28219490609408093
2015-01-08,14.041333198547363,14.25333309173584,14.000666618347168,14.187333106994629,51637500,14.32396650314331,15.358813323974609,55.30974193525926,-0.28558167658153977,-0.2828722601915727
2015-01-09,13.77733325958252,13.998666763305664,13.663999557495117,13.928000450134277,70024500,14.313366508483886,15.310666637420654,34.204794471184286,-0.31350723737347863,-0.2889992556279539
2015-01-12,13.480667114257812,13.631333351135254,13.283332824707031,13.536666870117188,89254500,14.291133213043214,15.262813320159912,28.72447870448576,-0.355479181354621,-0.30229524077328734
2015-01-13,13.616666793823242,13.840666770935059,13.394000053405762,13.554667472839355,67159500,14.281966543197631,15.216933307647706,26.3956779196308,-0.37346316096021503,-0.3165288248106729
2015-01-14,12.845999717712402,13.013333320617676,12.333333015441895,12.388667106628418,173278500,14.244133186340331,15.15158664703369,21.02459219427284,-0.4447748985066582,-0.34217803954987
2015-01-15,12.791333198547363,13.050000190734863,12.666666984558105,12.965999603271484,78247500,14.224333190917969,15.083959980010986,18.559892212871304,-0.49993812006752947,-0.3737300556534019
2015-01-16,12.871333122253418,12.965999603271484,12.643333435058594,12.713333129882812,54048000,14.181833219528198,15.022813301086426,10.484412235967753,-0.531078107489753,-0.40519966602067214
2015-01-20,12.795332908630371,12.941332817077637,12.469332695007324,12.924667358398438,67548000,14.094066524505616,14.970759963989257,10.72092143595448,-0.5554860564715121,-0.43525694411084015
2015-01-21,13.104666709899902,13.245332717895508,12.633999824523926,12.636667251586914,62295000,14.018333196640015,14.911226634979249,20.94656055313105,-0.5436025673220843,-0.456926068753089
2015-01-22,13.441332817077637,13.549332618713379,13.013333320617676,13.133333206176758,61753500,13.948399829864503,14.859786643981934,28.798682400446978,-0.5012406847398694,-0.4657889919504451
